FM;KD_JENIS_TRANSAKSI;FG_PENGGANTI;NOMOR_FAKTUR;MASA_PAJAK;TAHUN_PAJAK;TANGGAL_FAKTUR;NPWP;NAMA;ALAMAT_LENGKAP;JUMLAH_DPP;JUMLAH_PPN;JUMLAH_PPNBM;IS_CREDITABLE;BRANCH;PAJAK_LINE_ID;AKUN_BEBAN;INVOICE_NUMBER;MATA_UANG
FM;01;0;0032148867980;06;2021;06/09/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4337377;;;IDR
FM;01;0;0032148867961;06;2021;06/08/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";433000;43300;0;1;010;4337359;;;IDR
FM;01;0;0032148867959;06;2021;06/08/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";341250;34125;0;1;010;4337357;;;IDR
FM;01;0;0032148867944;06;2021;06/08/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";549500;54950;0;1;010;4337342;;;IDR
FM;01;0;0032148867938;06;2021;06/08/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";324750;32475;0;1;010;4337336;;;IDR
FM;01;0;0032148867925;06;2021;06/08/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";616500;61650;0;1;010;4337323;;;IDR
FM;01;0;0032148867924;06;2021;06/08/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4337322;;;IDR
FM;01;0;0032148867922;06;2021;06/08/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";513750;51375;0;1;010;4337320;;;IDR
FM;01;0;0032148867911;06;2021;06/08/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";541250;54125;0;1;010;4337309;;;IDR
FM;01;0;0032148867908;06;2021;06/08/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4337306;;;IDR
FM;01;0;0032148867894;06;2021;06/08/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";610000;61000;0;1;010;4337292;;;IDR
FM;01;0;0032148867849;06;2021;06/08/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";411000;41100;0;1;010;4337273;;;IDR
FM;01;0;0032148867848;06;2021;06/08/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";216500;21650;0;1;010;4337272;;;IDR
FM;01;0;0032148867843;06;2021;06/08/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";866000;86600;0;1;010;4337267;;;IDR
FM;01;0;0032148867826;06;2021;06/08/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";244000;24400;0;1;010;4337250;;;IDR
FM;01;0;0032148867825;06;2021;06/08/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4337249;;;IDR
FM;01;0;0032148867819;06;2021;06/08/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4337243;;;IDR
FM;01;0;0032148867809;06;2021;06/08/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";324750;32475;0;1;010;4337233;;;IDR
FM;01;0;0032148867800;06;2021;06/08/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";341250;34125;0;1;010;4337224;;;IDR
FM;01;0;0032148867791;06;2021;06/08/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";433000;43300;0;1;010;4337215;;;IDR
FM;01;0;0032148867781;06;2021;06/08/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";787500;78750;0;1;010;4337205;;;IDR
FM;01;0;0032148867780;06;2021;06/08/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";310000;31000;0;1;010;4337204;;;IDR
FM;01;0;0032148867775;06;2021;06/08/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4337199;;;IDR
FM;01;0;0032148867773;06;2021;06/08/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4337197;;;IDR
FM;01;0;0032148867772;06;2021;06/08/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";1274250;127425;0;1;010;4337196;;;IDR
FM;01;0;0032148867766;06;2021;06/08/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4337190;;;IDR
FM;01;0;0032148867752;06;2021;06/08/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4337176;;;IDR
FM;01;0;0032148867747;06;2021;06/08/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";216500;21650;0;1;010;4337171;;;IDR
FM;01;0;0032148867743;06;2021;06/08/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";564750;56475;0;1;010;4337167;;;IDR
FM;01;0;0032148867738;06;2021;06/08/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";441000;44100;0;1;010;4337162;;;IDR
FM;01;0;0032148867731;06;2021;06/08/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";910000;91000;0;1;010;4337155;;;IDR
FM;01;0;0032148867730;06;2021;06/08/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";227500;22750;0;1;010;4337154;;;IDR
FM;01;0;0032148867729;06;2021;06/08/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";682500;68250;0;1;010;4337153;;;IDR
FM;01;0;0032148867728;06;2021;06/08/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";582500;58250;0;1;010;4337152;;;IDR
FM;01;0;0032148867724;06;2021;06/08/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";1278000;127800;0;1;010;4337148;;;IDR
FM;01;0;0032148867715;06;2021;06/08/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";260500;26050;0;1;010;4337139;;;IDR
FM;01;0;0032148867709;06;2021;06/08/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";489750;48975;0;1;010;4337133;;;IDR
FM;01;0;0032148867702;06;2021;06/08/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4337126;;;IDR
FM;01;0;0032148867695;06;2021;06/08/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";359500;35950;0;1;010;4337120;;;IDR
FM;01;0;0032148867690;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";1027250;102725;0;1;010;4337116;;;IDR
FM;01;0;0032148867687;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4337113;;;IDR
FM;01;0;0032148867682;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4337108;;;IDR
FM;01;0;0032148867681;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";308250;30825;0;1;010;4337107;;;IDR
FM;01;0;0032148867674;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";692500;69250;0;1;010;4337100;;;IDR
FM;01;0;0032148867661;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";411000;41100;0;1;010;4337087;;;IDR
FM;01;0;0032148867660;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";719250;71925;0;1;010;4337086;;;IDR
FM;01;0;0032148867659;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";326500;32650;0;1;010;4337085;;;IDR
FM;01;0;0032148867647;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";308250;30825;0;1;010;4337074;;;IDR
FM;01;0;0032148867636;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";308250;30825;0;1;010;4337064;;;IDR
FM;01;0;0032148867629;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";277000;27700;0;1;010;4337060;;;IDR
FM;01;0;0032148867617;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";682500;68250;0;1;010;4337054;;;IDR
FM;01;0;0032148867608;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";682500;68250;0;1;010;4337049;;;IDR
FM;01;0;0032148867586;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";841250;84125;0;1;010;4337027;;;IDR
FM;01;0;0032148867583;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";1027500;102750;0;1;010;4337024;;;IDR
FM;01;0;0032148867582;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";343000;34300;0;1;010;4337023;;;IDR
FM;01;0;0032148867580;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";1644000;164400;0;1;010;4337021;;;IDR
FM;01;0;0032148867573;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";616500;61650;0;1;010;4337014;;;IDR
FM;01;0;0032148867563;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";852000;85200;0;1;010;4337004;;;IDR
FM;01;0;0032148867549;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";343000;34300;0;1;010;4336993;;;IDR
FM;01;0;0032148867547;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";293500;29350;0;1;010;4336991;;;IDR
FM;01;0;0032148867546;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";733750;73375;0;1;010;4336990;;;IDR
FM;01;0;0032148867544;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";277000;27700;0;1;010;4336988;;;IDR
FM;01;0;0032148867543;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";326500;32650;0;1;010;4336987;;;IDR
FM;01;0;0032148867535;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";2260500;226050;0;1;010;4336979;;;IDR
FM;01;0;0032148867520;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";216500;21650;0;1;010;4336964;;;IDR
FM;01;0;0032148867519;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";216500;21650;0;1;010;4336963;;;IDR
FM;01;0;0032148867515;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";324750;32475;0;1;010;4336959;;;IDR
FM;01;0;0032148867502;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";455000;45500;0;1;010;4336946;;;IDR
FM;01;0;0032148867501;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";433000;43300;0;1;010;4336945;;;IDR
FM;01;0;0032148867495;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";216500;21650;0;1;010;4336939;;;IDR
FM;01;0;0032148867491;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";216500;21650;0;1;010;4336935;;;IDR
FM;01;0;0032148867487;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";216500;21650;0;1;010;4336931;;;IDR
FM;01;0;0032148867483;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";216500;21650;0;1;010;4336927;;;IDR
FM;01;0;0032148867462;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";216500;21650;0;1;010;4336913;;;IDR
FM;01;0;0032148867451;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";541250;54125;0;1;010;4336902;;;IDR
FM;01;0;0032148867443;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";415500;41550;0;1;010;4336894;;;IDR
FM;01;0;0032148867420;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";1438500;143850;0;1;010;4336889;;;IDR
FM;01;0;0032148867414;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";513750;51375;0;1;010;4336883;;;IDR
FM;01;0;0032148867406;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";1432750;143275;0;1;010;4336875;;;IDR
FM;01;0;0032148867401;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";616500;61650;0;1;010;4336870;;;IDR
FM;01;0;0032148867384;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";513750;51375;0;1;010;4336853;;;IDR
FM;01;0;0032148867379;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";554000;55400;0;1;010;4336848;;;IDR
FM;01;0;0032148867373;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4336842;;;IDR
FM;01;0;0032148867371;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4336840;;;IDR
FM;01;0;0032148867365;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";216500;21650;0;1;010;4336838;;;IDR
FM;01;0;0032148867364;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";880500;88050;0;1;010;4336837;;;IDR
FM;01;0;0032148867363;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";310000;31000;0;1;010;4336836;;;IDR
FM;01;0;0032148867356;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";857500;85750;0;1;010;4336829;;;IDR
FM;01;0;0032148867350;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";216500;21650;0;1;010;4336823;;;IDR
FM;01;0;0032148867325;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";1746750;174675;0;1;010;4336798;;;IDR
FM;01;0;0032148867324;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";216500;21650;0;1;010;4336797;;;IDR
FM;01;0;0032148867319;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4336792;;;IDR
FM;01;0;0032148867315;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";516500;51650;0;1;010;4336788;;;IDR
FM;01;0;0032148867312;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";582500;58250;0;1;010;4336785;;;IDR
FM;01;0;0032148867305;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4336778;;;IDR
FM;01;0;0032148867291;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";508500;50850;0;1;010;4336764;;;IDR
FM;01;0;0032148867288;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";632000;63200;0;1;010;4336761;;;IDR
FM;01;0;0032148867287;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4336760;;;IDR
FM;01;0;0032148867285;06;2021;06/05/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";549500;54950;0;1;010;4336758;;;IDR
FM;01;0;0032148867275;06;2021;06/04/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4336752;;;IDR
FM;01;0;0032148867272;06;2021;06/04/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4336749;;;IDR
FM;01;0;0032148867254;06;2021;06/04/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";390750;39075;0;1;010;4336731;;;IDR
FM;01;0;0032148867249;06;2021;06/04/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";866000;86600;0;1;010;4336726;;;IDR
FM;01;0;0032148867238;06;2021;06/04/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";433000;43300;0;1;010;4336717;;;IDR
FM;01;0;0032148867229;06;2021;06/04/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";720000;72000;0;1;010;4336708;;;IDR
FM;01;0;0032148867225;06;2021;06/04/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";521000;52100;0;1;010;4336704;;;IDR
FM;01;0;0032148867206;06;2021;06/04/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4336685;;;IDR
FM;01;0;0032148867199;06;2021;06/04/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";360000;36000;0;1;010;4336681;;;IDR
FM;01;0;0032148867179;06;2021;06/04/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4336661;;;IDR
FM;01;0;0032148867171;06;2021;06/04/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";310000;31000;0;1;010;4336653;;;IDR
FM;01;0;0032148867136;06;2021;06/04/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";390750;39075;0;1;010;4336622;;;IDR
FM;01;0;0032148867129;06;2021;06/03/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";341250;34125;0;1;010;4336615;;;IDR
FM;01;0;0032148867119;06;2021;06/03/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4336605;;;IDR
FM;01;0;0032148867109;06;2021;06/03/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";1794000;179400;0;1;010;4336596;;;IDR
FM;01;0;0032148867107;06;2021;06/03/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";366000;36600;0;1;010;4336594;;;IDR
FM;01;0;0032148867095;06;2021;06/03/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";440250;44025;0;1;010;4336582;;;IDR
FM;01;0;0032148867076;06;2021;06/03/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";411000;41100;0;1;010;4336564;;;IDR
FM;01;0;0032148867074;06;2021;06/03/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";359500;35950;0;1;010;4336562;;;IDR
FM;01;0;0032148867072;06;2021;06/03/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";1327500;132750;0;1;010;4336560;;;IDR
FM;01;0;0032148867067;06;2021;06/03/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";465000;46500;0;1;010;4336555;;;IDR
FM;01;0;0032148867062;06;2021;06/03/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";227500;22750;0;1;010;4336550;;;IDR
FM;01;0;0032148867057;06;2021;06/03/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";1023750;102375;0;1;010;4336545;;;IDR
FM;01;0;0032148867055;06;2021;06/03/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";359500;35950;0;1;010;4336543;;;IDR
FM;01;0;0032148867049;06;2021;06/03/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";277000;27700;0;1;010;4336538;;;IDR
FM;01;0;0032148867048;06;2021;06/03/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";260500;26050;0;1;010;4336537;;;IDR
FM;01;0;0032148867038;06;2021;06/03/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";392500;39250;0;1;010;4336527;;;IDR
FM;01;0;0032148867034;06;2021;06/03/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";1746750;174675;0;1;010;4336523;;;IDR
FM;01;0;0032148867025;06;2021;06/03/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";227500;22750;0;1;010;4336514;;;IDR
FM;01;0;0032148867023;06;2021;06/03/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";732000;73200;0;1;010;4336512;;;IDR
FM;01;0;0032148867019;06;2021;06/03/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";976000;97600;0;1;010;4336508;;;IDR
FM;01;0;0032148867017;06;2021;06/03/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";244000;24400;0;1;010;4336506;;;IDR
FM;01;0;0032148867014;06;2021;06/03/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";1360000;136000;0;1;010;4336503;;;IDR
FM;01;0;0032148867012;06;2021;06/03/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";785000;78500;0;1;010;4336501;;;IDR
FM;01;0;0032148866991;06;2021;06/03/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";66000;6600;0;1;010;4336480;;;IDR
FM;01;0;0032148866984;06;2021;06/03/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";392500;39250;0;1;010;4336473;;;IDR
FM;01;0;0032148866963;06;2021;06/03/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4336452;;;IDR
FM;01;0;0032148866956;06;2021;06/03/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";898750;89875;0;1;010;4336445;;;IDR
FM;01;0;0032148866926;06;2021;06/03/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";610000;61000;0;1;010;4336429;;;IDR
FM;01;0;0032148866892;06;2021;06/03/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4336418;;;IDR
FM;01;0;0032148866889;06;2021;06/03/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4336415;;;IDR
FM;01;0;0032148866887;06;2021;06/04/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";719250;71925;0;1;010;4336413;;;IDR
FM;01;0;0032148866879;06;2021;06/04/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";411000;41100;0;1;010;4336405;;;IDR
FM;01;0;0032148866870;06;2021;06/04/2021;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";205500;20550;0;1;010;4336396;;;IDR
FM;03;0;0032191738283;06;2021;24/06/2021;018821363045000;"BERJAYA INDAH GEMILANG PT.";"JL.SARANG BANGO NO.170 MARUNDA";24407350;2440735;0;1;010;4336364;;;IDR
FM;01;0;0032148871978;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";411000;41100;0;1;010;4340434;;;IDR
FM;01;0;0032148871974;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";513750;51375;0;1;010;4340430;;;IDR
FM;01;0;0032148871970;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";1027500;102750;0;1;010;4340426;;;IDR
FM;01;0;0032148871952;06;2021;01/01/1970;013166038046000;"AGUNG RAYA, PT";"JL.BANGKA NO.1 TANJUNG PRIOK";924750;92475;0;1;010;4340419;;;IDR
